Type,QuestionText,CorrectAnswer,TextKeywords,Course add id from coures sheet,
MCQ,"What is the official name for the latest version of ECMAScript?

a. ES6
b. ES7
c. ES8
d. ESNext",d,,8,234
MCQ,"Which ES Next feature is used to declare variables with block scope?

a. let
b. var
c. const
d. block",a,,8,235
MCQ,"What does the acronym ""TC39"" stand for in the context of ECMAScript?

a. Technical Committee for ECMAScript
b. Test Cases for ECMAScript
c. Team Collaboration for ECMAScript
d. Taskforce for ECMAScript",a,,8,236
MCQ," Which ES Next feature is used for asynchronous programming and handling promises?

a. async/await
b. Promise.all()
c. Generators
d. try/catch",a,,8,237
MCQ,"The ES Next class syntax is introduced to provide a more straightforward way of working with:

a. Functions
b. Objects
c. Arrays
d. Prototypes",b,,8,238
MCQ,"The ES Next ... (spread/rest) operator is used for:

a. Concatenating strings
b. Expanding arrays or object properties
c. Creating arrow functions
d. Defining default function parameters",b,,8,239
MCQ,"Which ES Next feature is used to destructure arrays and objects?

a. split()
b. unpack()
c. spread()
d. Destructuring Assignment",d,,8,240
MCQ,"What is the purpose of the ES Next let and const declarations?

a. They are used for defining functions
b. They declare variables with block scope
c. They create global variables
d. They initialize constants",b,,8,241
MCQ," Which ES Next feature allows you to define default values for function parameters?

a. Default Parameters
b. Parameter Defaults
c. Default Values
d. Parameter Initialization",a,,8,242
MCQ,"The ES Next Array.from() method is used for:

a. Creating a new array from an existing array
b. Mapping elements of an array
c. Removing elements from an array
d. Sorting elements in an array",a,,8,243
MCQ," Which ES Next feature is used to create iterable objects?

a. Symbol.iterator
b. for...of loop
c. Array.from()
d. Object.entries()",a,,8,244
MCQ," What does the ES Next Map object provide?

a. A way to store key-value pairs where keys can be any data type
b. A method for sorting arrays
c. A mechanism for asynchronous programming
d. A tool for handling promises",a,,8,245
MCQ,"The ES Next arrow function syntax is useful for:

a. Defining regular functions
b. Providing a concise syntax for anonymous functions
c. Creating classes
d. Handling asynchronous operations",b,,8,246
MCQ," The ES Next Symbol data type is primarily used for:

a. Storing numeric values
b. Creating unique identifiers
c. Defining classes
d. Iterating over arrays",b,,8,247
MCQ,"The ES Next Object.keys() method returns an array of:

a. Values in an object
b. Keys in an object
c. Both keys and values in an object
d. Undefined values in an object",b,,8,248
MCQ,"What does the ES Next async keyword indicate when used in a function declaration?

a. It specifies that the function is asynchronous
b. It signals the function to return a Promise
c. It denotes an arrow function
d. It is a syntax error",a,,8,249
MCQ,"The ES Next Proxy object is used for:

a. Adding methods to an object
b. Implementing custom behavior for fundamental operations
c. Creating shallow copies of objects
d. Iterating over object properties",b,,8,250
MCQ,"Which ES Next feature is used to handle multiple promises concurrently?

a. Promise.race()
b. Promise.all()
c. Promise.reject()
d. Promise.resolve()",b,,8,251
MCQ,"The ES Next Set object is designed for:

a. Storing key-value pairs
b. Representing an ordered collection of unique values
c. Mapping over arrays
d. Sorting arrays in ascending order",b,,8,252
MCQ,"What is the role of the ES Next for...of loop?

a. Iterating over object properties
b. Iterating over the values of an iterable object
c. Creating asynchronous functions
d. Defining array methods",b,,8,253
T/F,The ES Next let and const declarations introduce block-scoped variables.,TRUE,,8,254
T/F,The async/await syntax is used for synchronous programming in JavaScript.,FALSE,,8,255
T/F,"The ES Next Map object allows keys to be any data type, not just strings.",TRUE,,8,256
T/F,The Object.values() method returns an array of keys in an object.,FALSE,,8,257
T/F, The ES Next Symbol data type can be used as a replacement for unique string identifiers.,TRUE,,8,258
T/F,The ES Next Proxy object is primarily used for creating shallow copies of objects.,FALSE,,8,259
T/F,The for...of loop in ES Next can be used to iterate over the properties of an object.,FALSE,,8,260
T/F,The ES Next Array.from() method is used to create a new array by mapping over existing array elements.,FALSE,,8,261
T/F,The Promise.race() method in ES Next is used to wait for all promises to resolve.,FALSE,,8,262
T/F, The ES Next Set object allows duplicate values.,FALSE,,8,263
MCQ,"What is Angular?

a. A programming language
b. A web browser
c. A front-end JavaScript framework
d. A server-side scripting language",c,,9,264
MCQ,"Which version of Angular introduced the component-based architecture?

a. AngularJS
b. Angular 2
c. Angular 4
d. Angular 1",b,,9,265
MCQ," What is the purpose of Angular CLI?

a. A code editor for Angular
b. A graphical user interface for Angular
c. A command-line interface for Angular development tasks
d. A testing framework for Angular",a,,9,266
MCQ,"What is the file extension for an Angular component?

a. .html
b. .js
c. .ts
d. .css",c,,9,267
MCQ,"What does the term ""Two-Way Data Binding"" mean in Angular?

a. Data binding in only one direction, from the component to the view
b. Data binding in both directions, from the component to the view and vice versa
c. Data binding with two different variables
d. Data binding with two different components",b,,9,268
MCQ,"In Angular, what is the purpose of the ngIf directive?

a. Iterating over a collection
b. Adding conditional logic to the template
c. Defining a custom element
d. Importing external modules",b,,9,269
MCQ," What is the role of Angular Modules?

a. Defining routes in an Angular application
b. Organizing and encapsulating components, services, and other features
c. Styling Angular components
d. Creating custom directives",b,,9,270
MCQ," Which Angular decorator is used to define a service?

a. @Injectable
b. @Service
c. @Component
d. @Directive",a,,9,271
MCQ,"What is Angular CLI's command to generate a new component?

a. ng create component
b. ng new component
c. ng generate component
d. ng add component",c,,9,272
MCQ," What is the purpose of Angular's ViewChild decorator?

a. Accessing child elements in the template
b. Defining a view in the template
c. Injecting a child component into a parent component
d. Viewing a child component in the browser",a,,9,273
MCQ," In Angular, what is the purpose of the ngFor directive?

a. Adding conditional logic to the template
b. Creating forms in Angular
c. Iterating over a collection in the template
d. Defining a custom directive",c,,9,274
MCQ," What is the Angular term for the process of preparing and checking the template and component logic for errors?

a. Compilation
b. Validation
c. Transpilation
d. Linting",a,,9,275
MCQ," How does Angular handle dependency injection?

a. Automatically injects dependencies based on the component's name
b. Requires manual configuration in each component
c. Utilizes the @Injectable decorator to inject dependencies
d. Uses a separate dependency injection module",c,,9,276
MCQ,"What is the purpose of Angular's Router module?

a. Defining routes and navigation in an Angular application
b. Handling HTTP requests
c. Creating dynamic components
d. Organizing and encapsulating services",a,,9,277
MCQ,"Which Angular directive is used to bind an input field to a variable?

a. ngBind
b. ngModel
c. ngInput
d. ngValue",b,,9,278
MCQ,"What is Angular's ngZone used for?

a. Managing HTTP requests
b. Managing the application's state
c. Managing the component's lifecycle
d. Managing asynchronous tasks and change detection",d,,9,279
MCQ," In Angular, what is the purpose of the ngClass directive?

a. Adding custom classes to a component
b. Creating a new class in the component
c. Adding conditional classes based on expressions
d. Styling the template",c,,9,280
MCQ,"Which Angular feature is used to handle user input and form validation?

a. Pipes
b. Directives
c. Services
d. Reactive Forms",d,,9,281
MCQ,"What is the Angular command to start the development server?

a. ng serve
b. ng start
c. ng run
d. ng deploy",a,,9,282
MCQ,"How can Angular handle communication with a back-end server?

a. Using the ngHttp module
b. Utilizing the HttpClient service
c. Embedding server code directly in Angular components
d. Creating a custom AJAX library",b,,9,283
T/F,Angular is primarily a back-end framework for building server-side applications.,FALSE,,9,284
T/F, Angular applications consist only of HTML and CSS without the need for JavaScript.,FALSE,,9,285
T/F,Angular uses TypeScript as its primary programming language.,TRUE,,9,286
T/F, Dependency Injection in Angular is used to manage and inject dependencies into components.,TRUE,,9,287
T/F,The ngBind directive in Angular is used for two-way data binding.,FALSE,,9,288
T/F,"Angular Modules are used to organize and encapsulate features like components, services, and directives.",TRUE,,9,289
T/F,The ngIf directive is used for iterating over a collection in Angular., False,,9,290
T/F,The ViewChild decorator is used to inject child components into parent components in Angular.,FALSE,,9,291
T/F, Angular's Reactive Forms are suitable only for handling static forms without dynamic elements.,FALSE,,9,292
T/F,The Angular command ng serve is used to build and deploy an application to production.,FALSE,,9,293
MCQ,Which of the following is the default template engine used in ASP.NET MVC Core?    a. Razor    b. Mustache    c. Handlebars    d. JSX,a,,10,294
